duration_months,credit_amount,i_rate_by_disp_inc,curr_res_since,age_years,n_e_credits_this_bank,n_dependants,e_chq_acc_status_1,e_chq_acc_status_2,credit_history_1,credit_history_2,purpose_1,purpose_2,savings_acc_class_1,savings_acc_class_2,curr_emp_class_1,curr_emp_class_2,sex_and_status_1,sex_and_status_2,other_debtors_class_1,other_debtors_class_2,property_1,property_2,other_i_plans_1,other_i_plans_2,housing_1,housing_2,job_1,job_2,A192,A201,female,reasonable
-0.21388959545503222,1.0532263521720118,-0.8546923882764411,1.038951559491025,0.7765660585946026,-0.6708104169645581,2.278261659791559,-0.6131978258076871,1.3741590677008213,0.6609442704162092,2.8843834213415236,0.07528315198440594,-0.469769169570491,-0.7631390054890638,-0.2255583964644611,1.248736878541369,-0.20137864617551982,-0.8587429019619287,-0.29889322468535506,-0.27737076199222743,0.051190310366940904,-1.0532883091546301,-0.9856951593638884,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,1.577729559000535,-1.0995182603857583,1.2169289340525813,0.22755204959542946,-0.6714855598915416,1
-0.7445317215839289,-0.8082659820248252,0.9316421852916833,-0.7571083172886729,-0.6503397734520174,2.8741226808156277,-0.4389311454644291,-1.9997254457535345,0.010563581850429722,1.4233934709650053,-0.7918981829535388,-0.745215650601684,-1.0888408238844967,1.9909803678952718,1.1233297452301778,0.13287220587737406,1.4911267995378787,0.14558214373130648,2.930225951419164,-0.27737076199222743,0.051190310366940904,-1.0532883091546301,-0.9856951593638884,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,-0.7524814982306265,-0.17887507478166537,1.2169289340525813,0.22755204959542946,-0.6714855598915416,0
-0.4792106585194805,-0.3058575096803418,-0.8546923882764411,-0.7571083172886729,0.06311314257129258,-0.6708104169645581,-0.4389311454644291,-1.9997254457535345,0.010563581850429722,1.4233934709650053,-0.7918981829535388,-2.1638533668478384,0.6338303425729767,1.9909803678952718,1.1233297452301778,1.248736878541369,-0.20137864617551982,-0.8587429019619287,-0.29889322468535506,-0.27737076199222743,0.051190310366940904,1.421874054485973,-0.45681207002580315,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,-0.7524814982306265,-0.17887507478166537,1.2169289340525813,0.22755204959542946,-0.6714855598915416,1
-1.0982931390031931,0.06113756019550184,-1.7478596750605033,1.038951559491025,0.3306579860800338,1.1016561319255347,-0.4389311454644291,-0.5880307942433078,-1.3629135706314064,1.4233934709650053,-0.7918981829535388,-0.745215650601684,-1.0888408238844967,-0.7631390054890638,-0.2255583964644611,0.13287220587737406,1.4911267995378787,-0.8587429019619287,-0.29889322468535506,-0.27737076199222743,0.051190310366940904,-1.0532883091546301,-0.9856951593638884,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,1.577729559000535,-1.0995182603857583,-0.821740671963341,-4.394598957811736,-0.6714855598915416,1
-0.921412430293561,-0.6852271724710742,0.9316421852916833,-0.7571083172886729,0.8657476730975163,-0.6708104169645581,-0.4389311454644291,1.1562508760747339,0.027725966315309932,-0.8536738131745938,0.09961444154563562,-0.745215650601684,-1.0888408238844967,1.3972922292968373,-1.1574717273862418,-0.836262024930308,-1.2608358202139627,-0.8587429019619287,-0.29889322468535506,0.9846764661758273,3.4083829817280735,-0.4862915729000748,1.6177721341686475,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,1.577729559000535,-1.0995182603857583,-0.821740671963341,-4.394598957811736,-0.6714855598915416,1
-0.921412430293561,-0.13332032846703573,-1.7478596750605033,-0.7571083172886729,-0.2936133154403624,-0.6708104169645581,2.278261659791559,1.1562508760747339,0.027725966315309932,-0.8536738131745938,0.09961444154563562,-2.1638533668478384,0.6338303425729767,0.5375261524737732,2.451771396604294,1.248736878541369,-0.20137864617551982,-0.8587429019619287,-0.29889322468535506,0.9846764661758273,3.4083829817280735,-1.0532883091546301,-0.9856951593638884,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,-0.7524814982306265,-0.17887507478166537,-0.821740671963341,0.22755204959542946,-0.6714855598915416,1
0.3167525306738644,-0.5915338261154879,0.038474898507621084,-1.655138255678522,-0.2936133154403624,-0.6708104169645581,2.278261659791559,1.1562508760747339,0.027725966315309932,-0.8536738131745938,0.09961444154563562,1.0322173777831714,-0.23141321873240026,-0.7631390054890638,-0.2255583964644611,0.13287220587737406,1.4911267995378787,-0.8587429019619287,-0.29889322468535506,-0.27737076199222743,0.051190310366940904,1.421874054485973,-0.45681207002580315,2.273300771949693,-0.7512059153376501,-0.6297020224192906,-0.20737416914706946,-0.7524814982306265,-0.17887507478166537,-0.821740671963341,0.22755204959542946,-0.6714855598915416,1
0.6705139480931288,0.27610191711699794,0.038474898507621084,-0.7571083172886729,0.8657476730975163,-0.6708104169645581,-0.4389311454644291,-0.5880307942433078,-1.3629135706314064,-0.8536738131745938,0.09961444154563562,-0.745215650601684,-1.0888408238844967,-0.7631390054890638,-0.2255583964644611,1.248736878541369,-0.20137864617551982,-0.8587429019619287,-0.29889322468535506,-0.27737076199222743,0.051190310366940904,1.421874054485973,-0.45681207002580315,-0.48081788720230584,-0.12360052163478519,-0.6297020224192906,-0.20737416914706946,1.577729559000535,-1.0995182603857583,-0.821740671963341,0.22755204959542946,-0.6714855598915416,0
-0.21388959545503222,-0.6081511366011957,0.9316421852916833,-0.7571083172886729,-0.2936133154403624,-0.6708104169645581,-0.4389311454644291,1.1562508760747339,0.027725966315309932,-0.8536738131745938,0.09961444154563562,1.0322173777831714,-0.23141321873240026,-0.7631390054890638,-0.2255583964644611,1.248736878541369,-0.20137864617551982,-0.8587429019619287,-0.29889322468535506,-0.27737076199222743,0.051190310366940904,0.004909059645731196,0.22777598237127494,-0.48081788720230584,-0.12360052163478519,0.7792434914559055,2.8774395308070235,0.9473975206247848,2.171483965250692,1.2169289340525813,0.22755204959542946,-0.6714855598915416,1
2.439321035189451,3.1622105446666238,0.9316421852916833,1.038951559491025,0.06311314257129258,-0.6708104169645581,-0.4389311454644291,-0.6131978258076871,1.3741590677008213,0.09419262107858659,-1.4675038110789125,-0.745215650601684,-1.0888408238844967,1.3972922292968373,-1.1574717273862418,0.16097884297104026,-0.6999685566639341,-0.8587429019619287,-0.29889322468535506,0.9846764661758273,3.4083829817280735,0.004909059645731196,0.22777598237127494,-0.48081788720230584,-0.12360052163478519,0.7792434914559055,2.8774395308070235,0.9473975206247848,2.171483965250692,1.2169289340525813,0.22755204959542946,-0.6714855598915416,1
